id;año;aguas;region;cd_puerto;puerto_desembarque;mes;cd_especie;especie;toneladas;tipo_agente
141879;2016;NAC;Arica y Parinacota;101;Arica;8;240;Machuelo o Tritre;12;Artesanal
141880;2016;NAC;Arica y Parinacota;101;Arica;10;240;Machuelo o Tritre;1;Artesanal
141881;2016;NAC;Arica y Parinacota;101;Arica;11;240;Machuelo o Tritre;1;Artesanal
141882;2016;NAC;Arica y Parinacota;101;Arica;12;240;Machuelo o Tritre;1;Artesanal
141883;2016;NAC;Arica y Parinacota;101;Arica;7;256;Pampanito;2;Artesanal
141884;2016;NAC;Arica y Parinacota;101;Arica;7;382;Pichibueno;2;Artesanal
141885;2016;NAC;Arica y Parinacota;101;Arica;8;382;Pichibueno;1;Artesanal
141886;2016;NAC;Arica y Parinacota;101;Arica;11;382;Pichibueno;1;Artesanal
141887;2016;NAC;Arica y Parinacota;101;Arica;1;820;Piure;7;Artesanal
141888;2016;NAC;Arica y Parinacota;101;Arica;2;820;Piure;6;Artesanal
141889;2016;NAC;Arica y Parinacota;101;Arica;3;820;Piure;3;Artesanal
141890;2016;NAC;Arica y Parinacota;101;Arica;4;820;Piure;7;Artesanal
141891;2016;NAC;Arica y Parinacota;101;Arica;5;820;Piure;5;Artesanal
141892;2016;NAC;Arica y Parinacota;101;Arica;6;820;Piure;4;Artesanal
141893;2016;NAC;Arica y Parinacota;101;Arica;7;820;Piure;4;Artesanal
141894;2016;NAC;Arica y Parinacota;101;Arica;8;820;Piure;2;Artesanal
141895;2016;NAC;Arica y Parinacota;101;Arica;9;820;Piure;3;Artesanal
141896;2016;NAC;Arica y Parinacota;101;Arica;10;820;Piure;6;Artesanal
141897;2016;NAC;Arica y Parinacota;101;Arica;11;820;Piure;8;Artesanal
141898;2016;NAC;Arica y Parinacota;101;Arica;12;820;Piure;6;Artesanal
141899;2016;NAC;Arica y Parinacota;101;Arica;4;485;Pulpo del norte;4;Artesanal
141900;2016;NAC;Arica y Parinacota;101;Arica;5;485;Pulpo del norte;8;Artesanal
141901;2016;NAC;Arica y Parinacota;101;Arica;8;485;Pulpo del norte;2;Artesanal
141902;2016;NAC;Arica y Parinacota;101;Arica;9;485;Pulpo del norte;3;Artesanal
141903;2016;NAC;Arica y Parinacota;101;Arica;10;485;Pulpo del norte;2;Artesanal
141904;2016;NAC;Arica y Parinacota;101;Arica;6;273;Rollizo;1;Artesanal
141905;2016;NAC;Arica y Parinacota;101;Arica;4;272;Roncacho, Pocha o Corvinilla;1;Artesanal
141906;2016;NAC;Arica y Parinacota;101;Arica;6;272;Roncacho, Pocha o Corvinilla;16;Artesanal
141907;2016;NAC;Arica y Parinacota;101;Arica;7;272;Roncacho, Pocha o Corvinilla;44;Artesanal
141908;2016;NAC;Arica y Parinacota;101;Arica;8;272;Roncacho, Pocha o Corvinilla;14;Artesanal
141909;2016;NAC;Arica y Parinacota;101;Arica;9;272;Roncacho, Pocha o Corvinilla;2;Artesanal
141910;2016;NAC;Arica y Parinacota;101;Arica;10;272;Roncacho, Pocha o Corvinilla;2;Artesanal
141911;2016;NAC;Arica y Parinacota;101;Arica;11;272;Roncacho, Pocha o Corvinilla;11;Artesanal
141912;2016;NAC;Arica y Parinacota;101;Arica;12;272;Roncacho, Pocha o Corvinilla;2;Artesanal
141913;2016;NAC;Arica y Parinacota;101;Arica;1;280;Sargo;1;Artesanal
141914;2016;NAC;Arica y Parinacota;101;Arica;10;280;Sargo;2;Artesanal
141915;2016;NAC;Arica y Parinacota;101;Arica;11;280;Sargo;1;Artesanal
141916;2016;NAC;Arica y Parinacota;101;Arica;12;280;Sargo;2;Artesanal
141917;2016;NAC;Arica y Parinacota;101;Arica;1;284;Tiburon O Marrajo dentudo;2;Artesanal
141918;2016;NAC;Arica y Parinacota;101;Arica;2;284;Tiburon O Marrajo dentudo;2;Artesanal
141919;2016;NAC;Arica y Parinacota;101;Arica;3;284;Tiburon O Marrajo dentudo;1;Artesanal
141920;2016;NAC;Arica y Parinacota;101;Arica;4;284;Tiburon O Marrajo dentudo;2;Artesanal
141921;2016;NAC;Arica y Parinacota;101;Arica;5;284;Tiburon O Marrajo dentudo;1;Artesanal
141922;2016;NAC;Arica y Parinacota;101;Arica;6;284;Tiburon O Marrajo dentudo;4;Artesanal
141923;2016;NAC;Arica y Parinacota;101;Arica;7;284;Tiburon O Marrajo dentudo;1;Artesanal
141924;2016;NAC;Arica y Parinacota;101;Arica;8;284;Tiburon O Marrajo dentudo;2;Artesanal
141925;2016;NAC;Arica y Parinacota;101;Arica;9;284;Tiburon O Marrajo dentudo;1;Artesanal
141926;2016;NAC;Arica y Parinacota;101;Arica;10;284;Tiburon O Marrajo dentudo;1;Artesanal
141927;2016;NAC;Arica y Parinacota;101;Arica;11;284;Tiburon O Marrajo dentudo;3;Artesanal
141928;2016;NAC;Arica y Parinacota;101;Arica;12;284;Tiburon O Marrajo dentudo;2;Artesanal
141929;2016;NAC;Arica y Parinacota;101;Arica;1;352;Tiburón sardinero;2;Artesanal
141930;2016;NAC;Arica y Parinacota;101;Arica;1;289;Vidriola, Palometa, Dorado o Toremo;21;Artesanal
141931;2016;NAC;Arica y Parinacota;101;Arica;2;289;Vidriola, Palometa, Dorado o Toremo;34;Artesanal
141932;2016;NAC;Arica y Parinacota;101;Arica;3;289;Vidriola, Palometa, Dorado o Toremo;3;Artesanal
141933;2016;NAC;Arica y Parinacota;101;Arica;12;289;Vidriola, Palometa, Dorado o Toremo;16;Artesanal
141934;2016;NAC;Tarapacá;104;Iquique;4;117;Haematococcus;4;Acuicultura
141935;2016;NAC;Tarapacá;104;Iquique;5;117;Haematococcus;4;Acuicultura
141936;2016;NAC;Tarapacá;104;Iquique;9;117;Haematococcus;5;Acuicultura
141937;2016;NAC;Tarapacá;104;Iquique;4;195;Spirulina;4;Acuicultura
141938;2016;NAC;Antofagasta;212;Antofagasta;2;470;Ostión del norte;1;Acuicultura
141939;2016;NAC;Antofagasta;212;Antofagasta;3;470;Ostión del norte;3;Acuicultura
141940;2016;NAC;Atacama;314;Caldera;6;457;Abalón japonés;2;Acuicultura
141941;2016;NAC;Atacama;314;Caldera;1;456;Abalón rojo;28;Acuicultura
141942;2016;NAC;Atacama;314;Caldera;2;456;Abalón rojo;40;Acuicultura
141943;2016;NAC;Atacama;314;Caldera;3;456;Abalón rojo;36;Acuicultura
141944;2016;NAC;Atacama;314;Caldera;4;456;Abalón rojo;35;Acuicultura
141945;2016;NAC;Atacama;314;Caldera;5;456;Abalón rojo;23;Acuicultura
141946;2016;NAC;Atacama;314;Caldera;6;456;Abalón rojo;29;Acuicultura
141947;2016;NAC;Atacama;314;Caldera;7;456;Abalón rojo;20;Acuicultura
141948;2016;NAC;Atacama;314;Caldera;8;456;Abalón rojo;36;Acuicultura
141949;2016;NAC;Atacama;314;Caldera;9;456;Abalón rojo;30;Acuicultura
141950;2016;NAC;Atacama;314;Caldera;10;456;Abalón rojo;37;Acuicultura
141951;2016;NAC;Atacama;314;Caldera;11;456;Abalón rojo;48;Acuicultura
141952;2016;NAC;Atacama;314;Caldera;12;456;Abalón rojo;23;Acuicultura
141953;2016;NAC;Atacama;314;Caldera;4;422;Chocha;5;Acuicultura
141954;2016;NAC;Atacama;314;Caldera;1;470;Ostión del norte;7;Acuicultura
141955;2016;NAC;Atacama;314;Caldera;2;470;Ostión del norte;1;Acuicultura
141956;2016;NAC;Atacama;314;Caldera;3;470;Ostión del norte;12;Acuicultura
141957;2016;NAC;Atacama;314;Caldera;4;470;Ostión del norte;1;Acuicultura
141958;2016;NAC;Atacama;314;Caldera;5;470;Ostión del norte;16;Acuicultura
141959;2016;NAC;Atacama;314;Caldera;6;470;Ostión del norte;1;Acuicultura
141960;2016;NAC;Atacama;314;Caldera;7;470;Ostión del norte;40;Acuicultura
141961;2016;NAC;Atacama;314;Caldera;10;470;Ostión del norte;5;Acuicultura
141962;2016;NAC;Atacama;314;Caldera;11;470;Ostión del norte;2;Acuicultura
141963;2016;NAC;Atacama;314;Caldera;12;470;Ostión del norte;62;Acuicultura
141964;2016;NAC;Atacama;314;Caldera;1;130;Pelillo;4;Acuicultura
141965;2016;NAC;Atacama;314;Caldera;2;130;Pelillo;92;Acuicultura
141966;2016;NAC;Atacama;314;Caldera;3;130;Pelillo;54;Acuicultura
141967;2016;NAC;Atacama;314;Caldera;4;130;Pelillo;115;Acuicultura
141968;2016;NAC;Atacama;314;Caldera;5;130;Pelillo;65;Acuicultura
141969;2016;NAC;Atacama;314;Caldera;6;130;Pelillo;97;Acuicultura
141970;2016;NAC;Atacama;314;Caldera;7;130;Pelillo;83;Acuicultura
141971;2016;NAC;Atacama;314;Caldera;8;130;Pelillo;57;Acuicultura
141972;2016;NAC;Atacama;314;Caldera;9;130;Pelillo;160;Acuicultura
141973;2016;NAC;Atacama;314;Caldera;10;130;Pelillo;75;Acuicultura
141974;2016;NAC;Atacama;314;Caldera;11;130;Pelillo;71;Acuicultura
141975;2016;NAC;Atacama;314;Caldera;12;130;Pelillo;24;Acuicultura
141976;2016;NAC;Coquimbo;422;Coquimbo;7;456;Abalón rojo;11;Acuicultura
141977;2016;NAC;Coquimbo;422;Coquimbo;9;456;Abalón rojo;19;Acuicultura
141978;2016;NAC;Coquimbo;422;Coquimbo;12;456;Abalón rojo;23;Acuicultura
141979;2016;NAC;Coquimbo;422;Coquimbo;1;470;Ostión del norte;132;Acuicultura
141980;2016;NAC;Coquimbo;422;Coquimbo;2;470;Ostión del norte;391;Acuicultura
141981;2016;NAC;Coquimbo;422;Coquimbo;3;470;Ostión del norte;315;Acuicultura
141982;2016;NAC;Coquimbo;422;Coquimbo;4;470;Ostión del norte;312;Acuicultura
141983;2016;NAC;Coquimbo;422;Coquimbo;5;470;Ostión del norte;346;Acuicultura
141984;2016;NAC;Coquimbo;422;Coquimbo;6;470;Ostión del norte;305;Acuicultura
141985;2016;NAC;Coquimbo;422;Coquimbo;7;470;Ostión del norte;23;Acuicultura
141986;2016;NAC;Coquimbo;422;Coquimbo;8;470;Ostión del norte;279;Acuicultura
141987;2016;NAC;Coquimbo;422;Coquimbo;9;470;Ostión del norte;397;Acuicultura
141988;2016;NAC;Coquimbo;422;Coquimbo;10;470;Ostión del norte;412;Acuicultura
141989;2016;NAC;Coquimbo;422;Coquimbo;11;470;Ostión del norte;329;Acuicultura
141990;2016;NAC;Coquimbo;422;Coquimbo;12;470;Ostión del norte;155;Acuicultura
141991;2016;NAC;Coquimbo;422;Coquimbo;1;495;Ostra del Pacífico;4;Acuicultura
141992;2016;NAC;Coquimbo;422;Coquimbo;2;495;Ostra del Pacífico;6;Acuicultura
141993;2016;NAC;Coquimbo;422;Coquimbo;4;495;Ostra del Pacífico;4;Acuicultura
141994;2016;NAC;Coquimbo;422;Coquimbo;5;495;Ostra del Pacífico;1;Acuicultura
141995;2016;NAC;Coquimbo;422;Coquimbo;6;495;Ostra del Pacífico;1;Acuicultura
141996;2016;NAC;Coquimbo;422;Coquimbo;7;495;Ostra del Pacífico;1;Acuicultura
141997;2016;NAC;Coquimbo;422;Coquimbo;9;495;Ostra del Pacífico;1;Acuicultura
141998;2016;NAC;Coquimbo;422;Coquimbo;10;495;Ostra del Pacífico;1;Acuicultura
141999;2016;NAC;Coquimbo;422;Coquimbo;11;495;Ostra del Pacífico;3;Acuicultura
142000;2016;NAC;Coquimbo;422;Coquimbo;12;495;Ostra del Pacífico;2;Acuicultura
142001;2016;NAC;Coquimbo;422;Coquimbo;1;130;Pelillo;109;Acuicultura
142002;2016;NAC;Coquimbo;422;Coquimbo;2;130;Pelillo;96;Acuicultura
142003;2016;NAC;Coquimbo;422;Coquimbo;3;130;Pelillo;102;Acuicultura
142004;2016;NAC;Coquimbo;422;Coquimbo;4;130;Pelillo;90;Acuicultura
142005;2016;NAC;Coquimbo;422;Coquimbo;5;130;Pelillo;129;Acuicultura
142006;2016;NAC;Coquimbo;422;Coquimbo;6;130;Pelillo;143;Acuicultura
142007;2016;NAC;Coquimbo;422;Coquimbo;7;130;Pelillo;105;Acuicultura
142008;2016;NAC;Coquimbo;422;Coquimbo;8;130;Pelillo;74;Acuicultura
142009;2016;NAC;Coquimbo;422;Coquimbo;9;130;Pelillo;129;Acuicultura
142010;2016;NAC;Coquimbo;422;Coquimbo;10;130;Pelillo;201;Acuicultura
142011;2016;NAC;Coquimbo;422;Coquimbo;11;130;Pelillo;195;Acuicultura
142012;2016;NAC;Coquimbo;422;Coquimbo;12;130;Pelillo;348;Acuicultura
142013;2016;NAC;Coquimbo;422;Coquimbo;7;311;Trucha arcoíris;1;Acuicultura
142014;2016;NAC;Valparaíso;528;Quintero;1;456;Abalón rojo;9;Acuicultura
142015;2016;NAC;Valparaíso;528;Quintero;2;456;Abalón rojo;8;Acuicultura
142016;2016;NAC;Valparaíso;528;Quintero;3;456;Abalón rojo;11;Acuicultura
142017;2016;NAC;Valparaíso;528;Quintero;4;456;Abalón rojo;12;Acuicultura
142018;2016;NAC;Valparaíso;528;Quintero;5;456;Abalón rojo;13;Acuicultura
142019;2016;NAC;Valparaíso;528;Quintero;6;456;Abalón rojo;12;Acuicultura
142020;2016;NAC;Valparaíso;528;Quintero;7;456;Abalón rojo;8;Acuicultura
142021;2016;NAC;Valparaíso;528;Quintero;8;456;Abalón rojo;6;Acuicultura
142022;2016;NAC;Valparaíso;528;Quintero;9;456;Abalón rojo;5;Acuicultura
142023;2016;NAC;Valparaíso;528;Quintero;10;456;Abalón rojo;12;Acuicultura
142024;2016;NAC;Valparaíso;528;Quintero;11;456;Abalón rojo;13;Acuicultura
142025;2016;NAC;Valparaíso;528;Quintero;12;456;Abalón rojo;13;Acuicultura
142026;2016;NAC;Bio-bío;854;Talcahuano;7;130;Pelillo;1;Acuicultura
142027;2016;NAC;Bio-bío;854;Talcahuano;12;130;Pelillo;29;Acuicultura
142028;2016;NAC;Bio-bío;852;Tome;9;425;Cholga;2;Acuicultura
142029;2016;NAC;Bio-bío;852;Tome;10;425;Cholga;2;Acuicultura
142030;2016;NAC;Bio-bío;852;Tome;9;435;Choro;1;Acuicultura
142031;2016;NAC;Bio-bío;852;Tome;10;435;Choro;1;Acuicultura
142032;2016;NAC;La Araucanía;960;Puerto Saavedra;1;435;Choro;3;Acuicultura
142033;2016;NAC;La Araucanía;960;Puerto Saavedra;2;435;Choro;8;Acuicultura
142034;2016;NAC;La Araucanía;960;Puerto Saavedra;3;435;Choro;20;Acuicultura
142035;2016;NAC;La Araucanía;960;Puerto Saavedra;4;435;Choro;4;Acuicultura
142036;2016;NAC;La Araucanía;960;Puerto Saavedra;5;435;Choro;8;Acuicultura
142037;2016;NAC;La Araucanía;960;Puerto Saavedra;6;435;Choro;21;Acuicultura
142038;2016;NAC;La Araucanía;960;Puerto Saavedra;7;435;Choro;12;Acuicultura
142039;2016;NAC;La Araucanía;960;Puerto Saavedra;8;435;Choro;12;Acuicultura
142040;2016;NAC;La Araucanía;960;Puerto Saavedra;9;435;Choro;7;Acuicultura
142041;2016;NAC;La Araucanía;960;Puerto Saavedra;10;435;Choro;12;Acuicultura
142042;2016;NAC;La Araucanía;960;Puerto Saavedra;11;435;Choro;22;Acuicultura
142043;2016;NAC;La Araucanía;960;Puerto Saavedra;12;435;Choro;8;Acuicultura
142044;2016;NAC;La Araucanía;960;Puerto Saavedra;9;495;Ostra del Pacífico;1;Acuicultura
142045;2016;NAC;La Araucanía;960;Puerto Saavedra;2;301;Salmón del Atlántico;10;Acuicultura
142046;2016;NAC;La Araucanía;960;Puerto Saavedra;3;301;Salmón del Atlántico;9;Acuicultura
142047;2016;NAC;La Araucanía;960;Puerto Saavedra;4;301;Salmón del Atlántico;7;Acuicultura
142048;2016;NAC;La Araucanía;960;Puerto Saavedra;5;301;Salmón del Atlántico;12;Acuicultura
142049;2016;NAC;La Araucanía;960;Puerto Saavedra;6;301;Salmón del Atlántico;5;Acuicultura
142050;2016;NAC;La Araucanía;960;Puerto Saavedra;7;301;Salmón del Atlántico;21;Acuicultura
142051;2016;NAC;La Araucanía;960;Puerto Saavedra;8;301;Salmón del Atlántico;3;Acuicultura
142052;2016;NAC;La Araucanía;960;Puerto Saavedra;9;301;Salmón del Atlántico;11;Acuicultura
142053;2016;NAC;La Araucanía;960;Puerto Saavedra;11;301;Salmón del Atlántico;7;Acuicultura
142054;2016;NAC;La Araucanía;960;Puerto Saavedra;12;301;Salmón del Atlántico;3;Acuicultura
142055;2016;NAC;La Araucanía;960;Puerto Saavedra;1;302;Salmón plateado o Coho;11;Acuicultura
142056;2016;NAC;La Araucanía;960;Puerto Saavedra;4;302;Salmón plateado o Coho;8;Acuicultura
142057;2016;NAC;La Araucanía;960;Puerto Saavedra;5;302;Salmón plateado o Coho;31;Acuicultura
142058;2016;NAC;La Araucanía;960;Puerto Saavedra;6;302;Salmón plateado o Coho;13;Acuicultura
142059;2016;NAC;La Araucanía;960;Puerto Saavedra;7;302;Salmón plateado o Coho;2;Acuicultura
142060;2016;NAC;La Araucanía;960;Puerto Saavedra;1;311;Trucha arcoíris;2;Acuicultura
142061;2016;NAC;La Araucanía;960;Puerto Saavedra;2;311;Trucha arcoíris;7;Acuicultura
142062;2016;NAC;La Araucanía;960;Puerto Saavedra;3;311;Trucha arcoíris;2;Acuicultura
142063;2016;NAC;La Araucanía;960;Puerto Saavedra;4;311;Trucha arcoíris;4;Acuicultura
142064;2016;NAC;La Araucanía;960;Puerto Saavedra;5;311;Trucha arcoíris;2;Acuicultura
142065;2016;NAC;La Araucanía;960;Puerto Saavedra;7;311;Trucha arcoíris;1;Acuicultura
142066;2016;NAC;La Araucanía;960;Puerto Saavedra;8;311;Trucha arcoíris;8;Acuicultura
142067;2016;NAC;La Araucanía;960;Puerto Saavedra;9;311;Trucha arcoíris;3;Acuicultura
142068;2016;NAC;La Araucanía;960;Puerto Saavedra;10;311;Trucha arcoíris;1;Acuicultura
142069;2016;NAC;La Araucanía;960;Puerto Saavedra;11;311;Trucha arcoíris;8;Acuicultura
142070;2016;NAC;La Araucanía;960;Puerto Saavedra;12;311;Trucha arcoíris;11;Acuicultura
142071;2016;NAC;Los Lagos;1074;Ancud;1;425;Cholga;16;Acuicultura
142072;2016;NAC;Los Lagos;1074;Ancud;2;425;Cholga;10;Acuicultura
142073;2016;NAC;Los Lagos;1074;Ancud;3;425;Cholga;22;Acuicultura
142074;2016;NAC;Los Lagos;1074;Ancud;4;425;Cholga;27;Acuicultura
142075;2016;NAC;Los Lagos;1074;Ancud;5;425;Cholga;1;Acuicultura
142076;2016;NAC;Los Lagos;1074;Ancud;7;425;Cholga;1;Acuicultura
142077;2016;NAC;Los Lagos;1074;Ancud;8;425;Cholga;6;Acuicultura
142078;2016;NAC;Los Lagos;1074;Ancud;9;425;Cholga;8;Acuicultura
142079;2016;NAC;Los Lagos;1074;Ancud;10;425;Cholga;17;Acuicultura
142080;2016;NAC;Los Lagos;1074;Ancud;11;425;Cholga;13;Acuicultura
142081;2016;NAC;Los Lagos;1074;Ancud;12;425;Cholga;7;Acuicultura
142082;2016;NAC;Los Lagos;1074;Ancud;1;430;Chorito;1036;Acuicultura
142083;2016;NAC;Los Lagos;1074;Ancud;2;430;Chorito;926;Acuicultura
142084;2016;NAC;Los Lagos;1074;Ancud;3;430;Chorito;1902;Acuicultura
142085;2016;NAC;Los Lagos;1074;Ancud;4;430;Chorito;1041;Acuicultura
142086;2016;NAC;Los Lagos;1074;Ancud;5;430;Chorito;32;Acuicultura
142087;2016;NAC;Los Lagos;1074;Ancud;6;430;Chorito;772;Acuicultura
142088;2016;NAC;Los Lagos;1074;Ancud;7;430;Chorito;431;Acuicultura
142089;2016;NAC;Los Lagos;1074;Ancud;8;430;Chorito;1027;Acuicultura
142090;2016;NAC;Los Lagos;1074;Ancud;9;430;Chorito;322;Acuicultura
142091;2016;NAC;Los Lagos;1074;Ancud;10;430;Chorito;154;Acuicultura
142092;2016;NAC;Los Lagos;1074;Ancud;11;430;Chorito;422;Acuicultura
142093;2016;NAC;Los Lagos;1074;Ancud;12;430;Chorito;127;Acuicultura
142094;2016;NAC;Los Lagos;1074;Ancud;1;435;Choro;9;Acuicultura
142095;2016;NAC;Los Lagos;1074;Ancud;2;435;Choro;7;Acuicultura
142096;2016;NAC;Los Lagos;1074;Ancud;3;435;Choro;46;Acuicultura
142097;2016;NAC;Los Lagos;1074;Ancud;4;435;Choro;13;Acuicultura
142098;2016;NAC;Los Lagos;1074;Ancud;7;435;Choro;2;Acuicultura
142099;2016;NAC;Los Lagos;1074;Ancud;8;435;Choro;8;Acuicultura
142100;2016;NAC;Los Lagos;1074;Ancud;9;435;Choro;31;Acuicultura
142101;2016;NAC;Los Lagos;1074;Ancud;10;435;Choro;74;Acuicultura
142102;2016;NAC;Los Lagos;1074;Ancud;11;435;Choro;84;Acuicultura
142103;2016;NAC;Los Lagos;1074;Ancud;12;435;Choro;54;Acuicultura
142104;2016;NAC;Los Lagos;1074;Ancud;1;480;Ostra chilena;17;Acuicultura
142105;2016;NAC;Los Lagos;1074;Ancud;2;480;Ostra chilena;18;Acuicultura
142106;2016;NAC;Los Lagos;1074;Ancud;3;480;Ostra chilena;33;Acuicultura
142107;2016;NAC;Los Lagos;1074;Ancud;4;480;Ostra chilena;8;Acuicultura
142108;2016;NAC;Los Lagos;1074;Ancud;6;480;Ostra chilena;4;Acuicultura
142109;2016;NAC;Los Lagos;1074;Ancud;7;480;Ostra chilena;5;Acuicultura
142110;2016;NAC;Los Lagos;1074;Ancud;8;480;Ostra chilena;9;Acuicultura
142111;2016;NAC;Los Lagos;1074;Ancud;9;480;Ostra chilena;8;Acuicultura
142112;2016;NAC;Los Lagos;1074;Ancud;10;480;Ostra chilena;32;Acuicultura
142113;2016;NAC;Los Lagos;1074;Ancud;11;480;Ostra chilena;24;Acuicultura
142114;2016;NAC;Los Lagos;1074;Ancud;12;480;Ostra chilena;20;Acuicultura
142115;2016;NAC;Los Lagos;1074;Ancud;1;495;Ostra del Pacífico;2;Acuicultura
142116;2016;NAC;Los Lagos;1074;Ancud;2;495;Ostra del Pacífico;3;Acuicultura
142117;2016;NAC;Los Lagos;1074;Ancud;3;495;Ostra del Pacífico;4;Acuicultura
142118;2016;NAC;Los Lagos;1074;Ancud;9;495;Ostra del Pacífico;1;Acuicultura
142119;2016;NAC;Los Lagos;1074;Ancud;10;495;Ostra del Pacífico;1;Acuicultura
142120;2016;NAC;Los Lagos;1074;Ancud;11;495;Ostra del Pacífico;1;Acuicultura
142121;2016;NAC;Los Lagos;1074;Ancud;12;495;Ostra del Pacífico;2;Acuicultura
142122;2016;NAC;Los Lagos;1074;Ancud;1;130;Pelillo;933;Acuicultura
142123;2016;NAC;Los Lagos;1074;Ancud;2;130;Pelillo;1256;Acuicultura
142124;2016;NAC;Los Lagos;1074;Ancud;3;130;Pelillo;918;Acuicultura
142125;2016;NAC;Los Lagos;1074;Ancud;4;130;Pelillo;476;Acuicultura
142126;2016;NAC;Los Lagos;1074;Ancud;5;130;Pelillo;244;Acuicultura
142127;2016;NAC;Los Lagos;1074;Ancud;6;130;Pelillo;394;Acuicultura
142128;2016;NAC;Los Lagos;1074;Ancud;7;130;Pelillo;112;Acuicultura
142129;2016;NAC;Los Lagos;1074;Ancud;8;130;Pelillo;74;Acuicultura
142130;2016;NAC;Los Lagos;1074;Ancud;9;130;Pelillo;172;Acuicultura
142131;2016;NAC;Los Lagos;1074;Ancud;10;130;Pelillo;263;Acuicultura
142132;2016;NAC;Los Lagos;1074;Ancud;11;130;Pelillo;604;Acuicultura
142133;2016;NAC;Los Lagos;1074;Ancud;12;130;Pelillo;535;Acuicultura
142134;2016;NAC;Los Lagos;1070;Calbuco;1;425;Cholga;2;Acuicultura
142135;2016;NAC;Los Lagos;1070;Calbuco;2;425;Cholga;15;Acuicultura
142136;2016;NAC;Los Lagos;1070;Calbuco;3;425;Cholga;23;Acuicultura
142137;2016;NAC;Los Lagos;1070;Calbuco;4;425;Cholga;4;Acuicultura
142138;2016;NAC;Los Lagos;1070;Calbuco;7;425;Cholga;2;Acuicultura
142139;2016;NAC;Los Lagos;1070;Calbuco;10;425;Cholga;20;Acuicultura
142140;2016;NAC;Los Lagos;1070;Calbuco;11;425;Cholga;18;Acuicultura
142141;2016;NAC;Los Lagos;1070;Calbuco;12;425;Cholga;14;Acuicultura
142142;2016;NAC;Los Lagos;1070;Calbuco;1;430;Chorito;2222;Acuicultura
142143;2016;NAC;Los Lagos;1070;Calbuco;2;430;Chorito;6179;Acuicultura
142144;2016;NAC;Los Lagos;1070;Calbuco;3;430;Chorito;8697;Acuicultura
142145;2016;NAC;Los Lagos;1070;Calbuco;4;430;Chorito;5473;Acuicultura
142146;2016;NAC;Los Lagos;1070;Calbuco;5;430;Chorito;2587;Acuicultura
142147;2016;NAC;Los Lagos;1070;Calbuco;6;430;Chorito;5074;Acuicultura
142148;2016;NAC;Los Lagos;1070;Calbuco;7;430;Chorito;3387;Acuicultura
142149;2016;NAC;Los Lagos;1070;Calbuco;8;430;Chorito;3005;Acuicultura
142150;2016;NAC;Los Lagos;1070;Calbuco;9;430;Chorito;627;Acuicultura
142151;2016;NAC;Los Lagos;1070;Calbuco;10;430;Chorito;978;Acuicultura
142152;2016;NAC;Los Lagos;1070;Calbuco;11;430;Chorito;1694;Acuicultura
142153;2016;NAC;Los Lagos;1070;Calbuco;12;430;Chorito;2180;Acuicultura
142154;2016;NAC;Los Lagos;1070;Calbuco;1;435;Choro;8;Acuicultura
142155;2016;NAC;Los Lagos;1070;Calbuco;2;435;Choro;17;Acuicultura
142156;2016;NAC;Los Lagos;1070;Calbuco;3;435;Choro;19;Acuicultura
142157;2016;NAC;Los Lagos;1070;Calbuco;4;435;Choro;6;Acuicultura
142158;2016;NAC;Los Lagos;1070;Calbuco;5;435;Choro;1;Acuicultura
142159;2016;NAC;Los Lagos;1070;Calbuco;6;435;Choro;17;Acuicultura
142160;2016;NAC;Los Lagos;1070;Calbuco;7;435;Choro;21;Acuicultura
142161;2016;NAC;Los Lagos;1070;Calbuco;8;435;Choro;4;Acuicultura
142162;2016;NAC;Los Lagos;1070;Calbuco;9;435;Choro;3;Acuicultura
142163;2016;NAC;Los Lagos;1070;Calbuco;10;435;Choro;4;Acuicultura
142164;2016;NAC;Los Lagos;1070;Calbuco;11;435;Choro;6;Acuicultura
142165;2016;NAC;Los Lagos;1070;Calbuco;12;435;Choro;9;Acuicultura
142166;2016;NAC;Los Lagos;1070;Calbuco;1;480;Ostra chilena;4;Acuicultura
142167;2016;NAC;Los Lagos;1070;Calbuco;2;480;Ostra chilena;6;Acuicultura
142168;2016;NAC;Los Lagos;1070;Calbuco;3;480;Ostra chilena;5;Acuicultura
142169;2016;NAC;Los Lagos;1070;Calbuco;4;480;Ostra chilena;2;Acuicultura
142170;2016;NAC;Los Lagos;1070;Calbuco;5;480;Ostra chilena;5;Acuicultura
142171;2016;NAC;Los Lagos;1070;Calbuco;6;480;Ostra chilena;4;Acuicultura
142172;2016;NAC;Los Lagos;1070;Calbuco;7;480;Ostra chilena;5;Acuicultura
142173;2016;NAC;Los Lagos;1070;Calbuco;8;480;Ostra chilena;5;Acuicultura
142174;2016;NAC;Los Lagos;1070;Calbuco;9;480;Ostra chilena;4;Acuicultura
142175;2016;NAC;Los Lagos;1070;Calbuco;10;480;Ostra chilena;3;Acuicultura
142176;2016;NAC;Los Lagos;1070;Calbuco;11;480;Ostra chilena;3;Acuicultura
142177;2016;NAC;Los Lagos;1070;Calbuco;12;480;Ostra chilena;3;Acuicultura
142178;2016;NAC;Los Lagos;1070;Calbuco;3;495;Ostra del Pacífico;1;Acuicultura
142179;2016;NAC;Los Lagos;1070;Calbuco;10;495;Ostra del Pacífico;1;Acuicultura
